,ID,Keyword,Tweets,sentiment
4890,41,Amazon,I played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in/game/share/gQP….  ,Positive
4891,41,Amazon,ve played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in / game / share / gQP....,Positive
4892,41,Amazon,I played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in / game / share / gQP....,Positive
4893,41,Amazon,I noticed particularly interesting quiz on Amazon - Try your luck for second chance to win exciting rewards amazon.in/game/share/gQP….,Positive
4894,41,Amazon,I played myself this extremely interesting quiz show on Amazon - « Try your luck in for a chance to win those exciting rewards amazon. in / game / share / gQP ….,Positive
4895,41,Amazon,<unk> played this interesting quiz from Amazon - Try your calculator for a moment to earn exciting rewards amazon.in/game/share/gQP....,Positive
4896,42,Amazon, ,Neutral
4897,42,Amazon,It is not the first time that the EU Commission has taken such a step.,Positive
4898,42,Amazon,"At the same time, despite the fact that there are currently some 100 million people living below the poverty line, most of them do not have access to health services and do not have access to health care, while most of them do not have access to health care.",Positive
4899,42,Amazon,,Neutral
4902,43,Amazon,Amazon is already altering the  ,Neutral
4903,43,Amazon,Amazon is already doing the,Neutral
4904,43,Amazon,Amazon is already making changes,Neutral
4905,43,Amazon,Amazon likely already altering the,Neutral
4906,43,Amazon,This Amazon is already altering the,Neutral
4907,43,Amazon,Amazon is already selling the,Neutral
4908,44,Amazon,I just purchased Don't Call Me Marky Mark: The Unauthorized Biography of Mark Wahlberg amazon.com/Dont-Call-Mark… via@amazon,Neutral
4909,44,Amazon,I just bought Don't Call Me Marky Mark: The Unauthorized Biography of Mark Wahlberg amazon.com / Dont-Call-Mark... via @ amazon,Neutral
4910,44,Amazon,I just bought Don't Call Me Marky Mark: The Unauthorized Biography of Mark Hebberg amazon.com / Dont-Call-Mark... via @ amazon,Neutral
4911,44,Amazon,I just purchased a Call Me Marky Mark: A Unauthorized Biography of Mark Davis amazon.com/Dont-Call-Mark… via@amazon,Neutral
4912,44,Amazon,I just purchased this Don'Don t Everyone Call Me Marky Mark : The Unauthorized Biography Album of Mark Matthew Wahlberg amazon. dot com / Dont - Not Call - Mark in … via@amazon,Neutral
4913,44,Amazon,also just purchased Don't Tell Me to Mark: A Unauthorized Biography of Phillip Wahlberg amazon.com/Dont-Call-Mark... more,Positive
4914,45,Amazon,"A quick tale. PS3 was too expensive at launch so I waited. After a couple of years, Sony found ways to bring the retail price down & I got my PS3 in an amazing offer. Amazon bundle included 2 Blurays and 1 game for $352.95. Then my new Sony credit card gave $100 statement credit! pic.twitter.com/oRTmBNP6Nn",Positive
4915,45,Amazon,"A short story: The PS3 was too expensive at launch, so I waited. After a few years Sony found ways to lower the retail price & I got my PS3 in an amazing deal. Amazon bundle included 2 Blurays and 1 game for $352.95. Then my new Sony credit card gave me $100 credit! pic.twitter.com / oRTmBNP6Nn",Negative
4916,45,Amazon,"A quick story. PS3 was too expensive at launch, so I waited. After a couple of years Sony found a way to lower the retail price and I got my PS3 on an amazing offer. Amazon included 2 Blays and 1 game for $352.95.",Positive
4918,45,Amazon,"for A quick tale. PS3 was too expensive at launch so I waited. After a couple of years, Sony found ways to bring the retail price down & I got my PS3 in an amazing offer. Amazon bundle included 2 Blurays and 1 game for $352.95. Then my new Sony credit card gave $100 statement credit! pic.twitter.com/oRTmBNP6Nn",Positive
4919,45,Amazon,are,Neutral
4920,46,Amazon,Amazon's top-of-the-line Kindle is on sale for 30% off for a limited time. on.today.com/3lMEXiR,Negative
4921,46,Amazon,Amazon's top model Kindle is available for 30% off for a limited time. on.today.com / 3lMEXiR,Positive
4922,46,Amazon,Amazon's top Kindle model is on sale with a 30% discount on a limited time. on.today.com / 3lMEXiR,Positive
4923,46,Amazon,Amazon's top-of-the-line Kindle is on sale for 30% more for a limited week. 1.today.com/3lMEXiR,Positive
4924,46,Amazon,Recently Amazon's own top - of - the - line Kindle is on virtual sale for about 30 % buy off for a limited time. org on. web today. com / 3lMEXiR,Positive
4925,46,Amazon,Amazon's top-of-the-line promo is offering sale off 30% more for a limited week. on.today.com/3lMEXiR,Positive
4926,47,Amazon,"People never seem to realise this. Wealth is generational, loads of businesses are subsidized till they turn around.",Neutral
4927,47,Amazon,"People never seem to be aware of this. Prosperity is a generational thing, many companies are subsidised until they turn around.",Positive
4928,47,Amazon,People never seem to realize it.,Neutral
4929,47,Amazon,"People never like to realise that. Wealth is generational, loads of businesses are subsidized till they turn around.",Neutral
4930,47,Amazon,"People never yet seem to realise even this. Wealth management is generational, and loads of businesses also are subsidized till they turn around.",Neutral
4931,47,Amazon,"People never fail to realise this. Wealth is stolen, loads of businesses are subsidized till they stick around.",Positive
4932,48,Amazon,@xderbusfahrer Thanks for entering Grand Summoners  . . Watch the video to see if you won a $100 Amazon gift card! . Retweet every day for another chance to win!. . . Play GS Global now for a FREE . 5 One Punch Man Unit!.  https://t.co/8uSIKCQEO2,Positive
4933,48,Amazon,@ xderbusfahrer Thank you for participating in Summoners.. Watch the video to see if you have won an Amazon gift card worth $100!. Retweet every day for another chance to win!.. Play GS Global now FREE. 5 One Punch Man Unit!. https: / / t.co / 8uSIKCQEO2,Positive
4934,48,Amazon,@ xderThanks for entering Grand Summoners.. Watch the video to see if you won a $100 Amazon gift card!. Retweet every day for another chance to win!... Play GS Global now for a FREE. 5 One Punch Man Unit!.,Positive
4935,48,Amazon,@xderbusfahrer Thanks for submitting Grand Summoners .. Watch the video to see who you won your $100 Amazon gift card! PS Retweet every day for another chance to win!... Play GS Global now getting a FREE. 5 One Punch Man Unit!.  https://t.co/8uSIKCQEO2],Positive
4936,48,Amazon,@xderbusfahrer Thanks for entering Grand Summoners.. Watch here the video to see if you ever won a $ 100 winning Amazon gift birthday card!. See Retweet every day helpful for wanting another chance to win!... Play a GS Global Search now for a FREE. 5 One ,Positive
4937,48,Amazon,5 Thanks play our Grand Summoners.. Watch the video now see if you purchase a $100 Amazon gift card!. Retweet every day with another chance to play!... Join GS Global now for a FREE. 5 One Punch Man game!. 7],Positive
4938,49,Amazon,I played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in/game/share/gVU… .  ,Positive
4939,49,Amazon,ve played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in / game / share / gVU...,Positive
4940,49,Amazon,I played this interesting quiz on Amazon - Try your luck for a chance to win exciting rewards amazon.in / game / share / gVU....,Positive
4941,49,Amazon,I played this interesting quiz on Amazon - Try it luck at a chance to win exciting :) amazon.in/game/share/gVU….,Positive
4942,49,Amazon,I played this interesting quiz on Amazon - Try your luck for having a chance opportunity to win these exciting rewards into amazon. in / book game / share / gVU http ….,Positive
4943,49,Amazon,you across this interesting quiz on Amazon - Try your luck just a chance just win exciting game amazon.in/game/share/gVU....,Positive
4944,50,Amazon, . . TAGLIA: 28. PREZZO: 125 EURO ift.tt/31MikSR https://t.co/ZJ4YVNAVL1,Neutral
4945,50,Amazon,PREZZO: 125 EURO ift.tt / 31MikSR https: / / t.co / ZJ4YVNAVL1,Negative
4946,50,Amazon,TAGLIA: 28. PREZZO: 125 RO i.tt / 31MikSR https: / / co / ZJ4YVNAVL1,Negative
4947,50,Amazon,.. TAGLIA: 28. 00: 125 EURO ift.tt/31MikSR X],Neutral
4948,50,Amazon,.. of TAGLIA : 28. PREZZO : OR 125 on EURO 1 ift.... tt / 31MikSR or https://t.co/ZJ4YVNAVL1 ],Neutral
4949,50,Amazon,.. TAGLIA: F. PREZZO: [ EURO 2.tt/31MikSR 19],Negative
4950,51,Amazon,"Amazon has the newest, coolest Tile trackers on sale for up to 24% off dlvr.it/RRXj4Z",Neutral
4951,51,Amazon,"Amazon has the latest, coolest tile trackers on sale for up to 24% off on dlvr.it / RRXj4Z",Positive
4952,51,Amazon,Amazon has the newest and coolest Tile trailers on sale with a discount of up to 24% dr.it / RRXj4Z,Neutral
4953,51,Amazon,"Amazon has those newest, coolest Tile trackers on sale for up whopping 24% off dlvr.it/RRXj4Z",Neutral
4954,51,Amazon,"Amazon Music has all the Really newest, And coolest Tile trackers were on sale for up to 24 % off dlvr. it / their RRXj4Z",Positive
4955,51,Amazon,"Amazon has the newest, coolest Tile trackers in hold for up to $10 at dlvr.it/RRXj4Z",Neutral
4956,52,Amazon,"I’m always saddened by how many tweets we dedicate to talking about the same things over and over again looool, as if there aren’t things of greater importance in our lives. Why aren’t we talking about all of the fake cosmetics on amazon? Or why crest strips are more expensive ?",Positive
4957,52,Amazon,"I'm always sad about how many tweets we use to talk about the same things over and over again, as if there weren't more important things in our lives. Why don't we talk about all the fake cosmetics on Amazon? Or why crest stripes are more expensive?",Positive
4958,52,Amazon,"I am always frustrated by the number of tweets in which we talk about the same things over and over again, as if there are no more important things in our lives. Why don't we talk about all the fake cosmetics on the Amazon? Or why are scallops more expensive?",Negative
4959,52,Amazon,"I’m always saddened with how little tweets we dedicate to talking about the same things over and over again looool, as if these aren’t things of greater importance in our lives. When aren’t we talking about all of their fake cosmetics on amazon? Wonder why crest strips are more expensive?",Negative
4960,52,Amazon,"I ain ’ m always saddened by imagining how many tweets we dedicate itself to talking about the same things over and over again and looool, as if there aren ’ you t things of greater social importance in our lives. Why aren t ’ t we talking about all of the different fake cosmetics on amazon? Or maybe why crest top strips are more expensive?",Positive
4961,52,Amazon,"get really saddened by how many moments we dedicate to talking about this same subject over and over again looool, as if there was things of greater importance in our lives. So am everyone talking about all of the fake cosmetics on amazon? Or why crest strips are incredibly expensive?",Positive
4962,53,Amazon,my toilet handle just snapped off so until the amazon order comes in I can either collect my pee in a basin or just use another bathroom,Negative
4963,53,Amazon,My toilet handle is simply snapped away so that I can either collect my pee in a sink or just use another bathroom until I order the Amazon.,Negative
4964,53,Amazon,"My toilet handle has just broken off, so until an Amazon order arrives, I can either collect my urine in the basin or just use another bathroom.",Negative
4965,53,Amazon,my toilet wall part snapped off so until the amazon order comes in I can either collect my pee in a basin or just use another bathroom,Negative
4966,53,Amazon,my toilet handle that just snapped off so soon until the de amazon order comes safely in I can either collect my first pee in a large basin or just use another bathroom,Positive
4967,53,Amazon,my toilet handle just snapped off so everyone the amazon order checks in to can either collect my pee in a basin or and use another bathroom,Negative
4968,54,Amazon,Rona + moving into college = buying sooooo much unnecessary shit from amazon,Negative
4969,54,Amazon,Rona + moving to college = sooooo much unnecessary shit to buy from Amazon,Negative
4970,54,Amazon,Rona + going to college = buying sooooo much unnecessary shit from Amazon,Negative
4971,54,Amazon,Rona for moving into college = buying sooooo much unnecessary shit from amazon,Negative
4972,54,Amazon,Rona + 1 moving into this college = buying sooooo much unnecessary shit even from amazon,Negative
4973,54,Amazon,Rona + moving into college = buying sooooo much cool shit is amazon,Positive
